hearing_id,statement_index,dom_id,speaker,speaker_type,statement
280028,1488,17162490,Mike Gipson,Legislator,"I also want to thank my chief of staff, Mister m, Andrew Adama, and everyone who had a hand in including, the sponsor, which is our insurance commissioner, Ricardo Lara. Assembly bill 1795. The Smoke Damage Recovery Act landmark legislation established the nation's first enforceable, public health and insurance claim standard for smoke damaged homes. For over thirty years, California has locked has lacked clear clear, affordable, standards for testing and restoring smoke damaged homes, and families have paid the price. Today, we fixed that."
280028,1489,17162491,Mike Gipson,Legislator,"Assembly bill 1795 and AB 1642. I wanna thank the the member from Pasadena for his great leadership and for the his team who works with him and also his stakeholders, that that he represents. These amendments of AB 1795 and also AB 1642 establish an interlock smoke damage recovery framework that protects public safety while holding insurers companies accountable to clear public health standards for restoring smoke damaged homes by establishing the nation's first comprehensive smoke damage standards."
280028,1490,17162492,Mike Gipson,Legislator,"Assembly bill 1795 and Assembly bill 1642 position Californians to lead and develop the nation's first framework in this space. My office and the Department of Insurance Engage several survivor groups directly, ensuring their life experience informs policy decisions as well as health experts."
280028,1491,17162493,Mike Gipson,Legislator,Every provision in this bill reflects the life experience. Assembly bill 1795 delivers on the on the most important things that we have heard from survivors with standing homes because smoke damage is a public health issue first and foremost. Assembly bill 1795 requires insurance companies to follow standards that will be developed by the Department of Toxic Substance as well as described in Assembly Bill 1642.
280028,1492,17162494,Mike Gipson,Legislator,"And members, this bill sets up very clear standards, not only standards for those who will suffer wildfires, but also those who will suffer loss at the same time. I also wanna make mention that those in Boyle Heights, the Lineage fire, the warehouse fire in Boyle Heights, it also sets up a standard and also studies for them that collaborates with the Department of Insurance and Cal OES."
280028,1493,17162495,Mike Gipson,Legislator,I respectfully ask for a strong I vote on 1795.
280028,1494,17162496,Josh Lowenthal,Legislator,"Mister Gibson, is this your last bill?"
280028,1495,17162497,Mike Gipson,Legislator,"It is my last bill on this floor, and it has absolutely been a pleasure to work with so many people on this floor and doing this work to help change the lives of Californians. Thank you very much."
280028,1496,17162498,Josh Lowenthal,Legislator,Mister Flora.
280028,1497,17162499,Heath Flora,Legislator,"I think you did Mister speaker and do my colleague. I just wanna say I love your haircut. And when I got on this floor, I you've always had a polish that is, like, second to none. And I when you speak about law enforcement and your background with your kiddo, you're one of the very few people that can stand on this floor and actually move votes. And I mean that very sincerely."
280028,1498,17162500,Heath Flora,Legislator,"You are a brother. You are a friend, and we appreciate you. And this institution is gonna miss you. We need more people just like you. So just love you brother and appreciate you very much."
280028,1499,17162501,Josh Lowenthal,Legislator,"Thank you, Assemblymember Flora. We all love Mister Gibson, but we gotta stay with our bills. Assembly Member Harabedian."
280028,1500,17162502,John Harabedian,Legislator,"Thank you, Mister speaker. Rise in strong support of 1795. I wanna thank our friend from Carson for the Herculean effort to get this right. And what a way to go out. What a way to finish a strong legacy here protecting wildfire survivors."
280028,1501,17162503,John Harabedian,Legislator,Wildfire survivors everywhere. Thank you. So thank you. Please vote aye.
280028,1502,17162504,Josh Lowenthal,Legislator,"Thank you. Assemblymember Harabedian. Seeing and hearing no further debate, assemblymember Gibson, do you wish to close?"
280028,1503,17162505,Mike Gipson,Legislator,I do. Just just very briefly. I made a commitment on this on this green carpet. I stuck by my word. I made the promise.
280028,1504,17162506,Mike Gipson,Legislator,"I stuck by my word to Mister Harabedian, to the residents of Altadena. We lived up to that promise, and I think it's reflected in Assembly bill 1795. We're not gonna leave those who've suffered damage, those survivors. We're gonna stick by them because that's what we do as Californians. I respectfully ask for a strong I vote."
280028,1505,17162507,Josh Lowenthal,Legislator,"Bravo. Bravo. All debate having ceased, clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
280028,1506,17162508,Josh Lowenthal,Legislator,"All members vote who desire to vote. Clerk will close the roll and tally the votes. Size 46, no, seven. 10 amendments are concurred in. File item AB 1969 by Assembly member Bonta."
280028,1507,17162509,Josh Lowenthal,Legislator,The clerk will read
280028,1508,17162510,Committee Secretary,,Assembly bill 1969 by Assembly member Bonta and others in accolades of the community schools and making an appropriation therefore.
280028,1509,17162511,Josh Lowenthal,Legislator,"Excuse me. Without reference to file, AB 1969. Assemblymember Bonta, you are recognized."
280028,1510,17162512,Mia Bonta,Legislator,"Thank you, Mister speaker and members. I rise today on behalf of the beautiful people of Oakland, Alameda, and Emeryville to present AB 1969, the It Takes a Village Act of 2026, which is back on concurrence. Amendments in the Senate move the bill from WIC to education code and include chaptering out amendments. AB 1969 has received bipartisan support and no opposition."
280028,1511,17162513,Mia Bonta,Legislator,"And I want to ensure and thank, that we recognize our joint authors on this bill, our colleagues from Moreno Valley in San Diego, and our Senate majority leader, from Sacramento, and the many co authors that we've had on this bill."
280028,1512,17162514,Mia Bonta,Legislator,"We often say it takes a village to raise a child, but so are children that we mean that here on the legislative floor. I respectfully request and I vote."
280028,1513,17162515,Josh Lowenthal,Legislator,"Thank you. Assemblymember Bontal debate having ceased, clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote."
280028,1514,17162516,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. I-sixty 4, no zero, send amendments are concurred in. All I do is win without reference to file AB 204-fourteen by Assemblymember Wynne. The clerk will read."
280028,1515,17162517,Committee Secretary,,"Assembly bill 2414 by Assemblymember Wynne, and acclimate to developmental services."
280028,1516,17162518,Josh Lowenthal,Legislator,"Assemblymember Wynne, you are recognized."
280028,1517,17162519,Cottie Petrie-Norris,Legislator,"Thank you, Mister speaker. This bill is back on concurrence."
280028,1518,17162520,Diane Dixon,Legislator,It's a support support bill.
280028,1519,17162521,Cottie Petrie-Norris,Legislator,I respectfully ask for your aye vote.
280028,1520,17162522,Josh Lowenthal,Legislator,"Winning all all debate haven't ceased, Clerk. We'll open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote."
280028,1521,17162523,Josh Lowenthal,Legislator,"Clerk will close the roll and tally the votes. I 65 no zero, Senate amendments are concurred in. Members, we're going to file item 62. Please file item 62. SB 16 by Senator Blake Spear presented by Assembly member Krell."
280028,1522,17162524,Josh Lowenthal,Legislator,Clerk will read.
280028,1523,17162525,Committee Secretary,,Senate bill 16 by Senator Blakespear and others and accurately the Mental Health.
280028,1524,17162526,Josh Lowenthal,Legislator,"Assembly member Krell. You are recognized, Assembly member."
280028,1525,17162527,Maggy Krell,Legislator,"Thank you, Mister speaker. Good evening, everybody. Today, I rise, to present Senate bill 16, designation procedures for healthcare professionals to initiate involuntary holds during behavioral health emergencies."
